video_id,difficulty,channel_id
sGRRS-SS6jM,1,UCFuU-5B1eKAWaTeLUu3JuyA
JYSk-c1bOuU,1,UCFuU-5B1eKAWaTeLUu3JuyA
YgMZKY4JFS8,1,UCFuU-5B1eKAWaTeLUu3JuyA
XFLZFAs2aB8,1,UCFuU-5B1eKAWaTeLUu3JuyA
UCS0wi__sFk,1,UCFuU-5B1eKAWaTeLUu3JuyA
6w6r8jXw114,1,UCFuU-5B1eKAWaTeLUu3JuyA
rdky-yIxYF8,1,UCFuU-5B1eKAWaTeLUu3JuyA
oi_P0pavt4w,1,UCFuU-5B1eKAWaTeLUu3JuyA
9qN8yyHtqDg,1,UCFuU-5B1eKAWaTeLUu3JuyA
qQX7JW6EHiQ,1,UCFuU-5B1eKAWaTeLUu3JuyA
K1YyCwgp1-w,1,UCFuU-5B1eKAWaTeLUu3JuyA
1rOj62W3VE0,1,UCFuU-5B1eKAWaTeLUu3JuyA
faGKQJVZT-o,1,UCFuU-5B1eKAWaTeLUu3JuyA
KqzXwVJsIWc,1,UCcdwLMPsaU2ezNSJU1nFoBQ
FiCG3LQKgTE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
4PXoXE1NKM0,1,UCcdwLMPsaU2ezNSJU1nFoBQ
HsqEoyRTFFc,1,UCcdwLMPsaU2ezNSJU1nFoBQ
vPOocPM5UTE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
6n7qxMORHnM,1,UCcdwLMPsaU2ezNSJU1nFoBQ
K3CACXC2QWI,1,UCcdwLMPsaU2ezNSJU1nFoBQ
Dy5PAW-feRo,1,UCcdwLMPsaU2ezNSJU1nFoBQ
q6PY3cTxQMY,1,UCcdwLMPsaU2ezNSJU1nFoBQ
ZJPdgIbuzkc,1,UCcdwLMPsaU2ezNSJU1nFoBQ
ut7YM7l1xC4,1,UCcdwLMPsaU2ezNSJU1nFoBQ
w3YB-HtoHPg,1,UCcdwLMPsaU2ezNSJU1nFoBQ
kg1FSB8H8Cw,1,UCcdwLMPsaU2ezNSJU1nFoBQ
zcy_PBD8O9g,1,UCcdwLMPsaU2ezNSJU1nFoBQ
p_IEUJqThZE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
dRt70GknBwE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
LTjafmHQM0M,1,UCcdwLMPsaU2ezNSJU1nFoBQ
eef529BTW8I,1,UCcdwLMPsaU2ezNSJU1nFoBQ
Ab2hfNobjJE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
bEknR3zw7Io,1,UCcdwLMPsaU2ezNSJU1nFoBQ
3wstv1abiAU,1,UCcdwLMPsaU2ezNSJU1nFoBQ
6-3xErt9N4w,1,UCcdwLMPsaU2ezNSJU1nFoBQ
6zvkTyV4dno,1,UCcdwLMPsaU2ezNSJU1nFoBQ
OvgL4TSdXVw,1,UCcdwLMPsaU2ezNSJU1nFoBQ
QVC4HcHUyHg,1,UCcdwLMPsaU2ezNSJU1nFoBQ
-hQ6lZUYj-g,1,UCcdwLMPsaU2ezNSJU1nFoBQ
rKQJTvV-c6k,1,UCcdwLMPsaU2ezNSJU1nFoBQ
XOMMAEfHs5A,1,UCcdwLMPsaU2ezNSJU1nFoBQ
UymNln51UOE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
XX9j6vgd3hw,1,UCcdwLMPsaU2ezNSJU1nFoBQ
eRaXhVBYq4c,1,UCcdwLMPsaU2ezNSJU1nFoBQ
K9fQF8lsCBw,1,UCcdwLMPsaU2ezNSJU1nFoBQ
7jIYz01xnNY,1,UCcdwLMPsaU2ezNSJU1nFoBQ
yOCL-BejR_Q,1,UCcdwLMPsaU2ezNSJU1nFoBQ
GLvKE5Sa1zI,1,UCcdwLMPsaU2ezNSJU1nFoBQ
uxYewqW_RYE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
pqAf2j6KgcI,1,UCcdwLMPsaU2ezNSJU1nFoBQ
5zU1syZyc84,1,UCcdwLMPsaU2ezNSJU1nFoBQ
q29l1DeZAHw,1,UCcdwLMPsaU2ezNSJU1nFoBQ
mn4rkKbFK6I,1,UCcdwLMPsaU2ezNSJU1nFoBQ
LMB1FP6oecQ,1,UCcdwLMPsaU2ezNSJU1nFoBQ
aRHg99pvKsk,1,UCcdwLMPsaU2ezNSJU1nFoBQ
bqFlVQIKGhA,1,UCcdwLMPsaU2ezNSJU1nFoBQ
LMCxKxJ3MaE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
-ODWhbWqAjQ,1,UCcdwLMPsaU2ezNSJU1nFoBQ
ioJCWH01eQU,1,UCcdwLMPsaU2ezNSJU1nFoBQ
-GYI_JNWrDI,1,UCcdwLMPsaU2ezNSJU1nFoBQ
_hWIeKBCP1A,1,UCcdwLMPsaU2ezNSJU1nFoBQ
1GpDukVE3k4,1,UCcdwLMPsaU2ezNSJU1nFoBQ
F-nkxUMKQCY,1,UCcdwLMPsaU2ezNSJU1nFoBQ
4nu6BhEW6JI,1,UCcdwLMPsaU2ezNSJU1nFoBQ
VbYkFVlvrTE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
fNmqhrJ4Z5c,1,UCcdwLMPsaU2ezNSJU1nFoBQ
t79LeeGytXY,1,UCcdwLMPsaU2ezNSJU1nFoBQ
uLneeapjZuI,1,UCcdwLMPsaU2ezNSJU1nFoBQ
S_Nu3eNYRIU,1,UCcdwLMPsaU2ezNSJU1nFoBQ
9frjEeTP5hc,1,UCcdwLMPsaU2ezNSJU1nFoBQ
xRp37o7DUeo,1,UCcdwLMPsaU2ezNSJU1nFoBQ
bWFdmTJUxN8,1,UCcdwLMPsaU2ezNSJU1nFoBQ
mrijAONhdYs,1,UCcdwLMPsaU2ezNSJU1nFoBQ
EMhnreVDBAc,1,UCcdwLMPsaU2ezNSJU1nFoBQ
o0C4D5Gxs58,1,UCcdwLMPsaU2ezNSJU1nFoBQ
HU6_7yZECu4,1,UCcdwLMPsaU2ezNSJU1nFoBQ
LbbD6Gp4H90,1,UCcdwLMPsaU2ezNSJU1nFoBQ
ww7bsqQIA0E,1,UCcdwLMPsaU2ezNSJU1nFoBQ
d1oewL0huHc,1,UCcdwLMPsaU2ezNSJU1nFoBQ
COAFsAnQ1sY,1,UCcdwLMPsaU2ezNSJU1nFoBQ
W4yNTZnkSrI,1,UCcdwLMPsaU2ezNSJU1nFoBQ
-khkyluyrjw,1,UCcdwLMPsaU2ezNSJU1nFoBQ
qnZX0WfLrB8,1,UCcdwLMPsaU2ezNSJU1nFoBQ
XM_Y1AnB77A,1,UCcdwLMPsaU2ezNSJU1nFoBQ
Cui26aqgrfE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
n8mZKibBgpU,1,UCcdwLMPsaU2ezNSJU1nFoBQ
4jxN-7F2Nlo,1,UCcdwLMPsaU2ezNSJU1nFoBQ
ADORSO_2u90,1,UCcdwLMPsaU2ezNSJU1nFoBQ
vbShaP1JKus,1,UCcdwLMPsaU2ezNSJU1nFoBQ
Pd3Zq_wtIvM,1,UCcdwLMPsaU2ezNSJU1nFoBQ
ZKW8s1HY2S0,1,UCcdwLMPsaU2ezNSJU1nFoBQ
fGuHp2OSjbQ,1,UCcdwLMPsaU2ezNSJU1nFoBQ
4MrPrCG5Y4Q,1,UCcdwLMPsaU2ezNSJU1nFoBQ
36qIGffFCAE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
qkx_Yt7pYgU,1,UCcdwLMPsaU2ezNSJU1nFoBQ
CPnBrQBrM9E,1,UCcdwLMPsaU2ezNSJU1nFoBQ
Wr87GKTUziA,1,UCcdwLMPsaU2ezNSJU1nFoBQ
_JTpeoEYOX8,1,UCcdwLMPsaU2ezNSJU1nFoBQ
0ibxyyGh5g4,1,UCcdwLMPsaU2ezNSJU1nFoBQ
EUBpVD3j-AM,1,UCcdwLMPsaU2ezNSJU1nFoBQ
dVNpfSeUcRI,1,UCcdwLMPsaU2ezNSJU1nFoBQ
pSVrhKVF0_o,1,UCcdwLMPsaU2ezNSJU1nFoBQ
bLhLEDXiFLE,1,UCcdwLMPsaU2ezNSJU1nFoBQ
Zpxlhq3cp_M,1,UCbCmjCuTUZos6Inko4u57UQ
vuCupogrlkc,1,UCbCmjCuTUZos6Inko4u57UQ
SGkGXBsfMNs,1,UCbCmjCuTUZos6Inko4u57UQ
DPAOTo0DpPg,1,UCbCmjCuTUZos6Inko4u57UQ
ydmzJEvnWmI,1,UCbCmjCuTUZos6Inko4u57UQ
oqlSmcJ0xEM,1,UCbCmjCuTUZos6Inko4u57UQ
qXcMNBQnQMM,1,UCbCmjCuTUZos6Inko4u57UQ
MVsiCPGThpo,1,UCbCmjCuTUZos6Inko4u57UQ
9bGRfBlscFw,1,UCbCmjCuTUZos6Inko4u57UQ
Gmrj5-70xV4,1,UCbCmjCuTUZos6Inko4u57UQ
F06zEw8s12Y,1,UCbCmjCuTUZos6Inko4u57UQ
Tv62gCzZKz8,1,UCbCmjCuTUZos6Inko4u57UQ
Ux62ep9jGCc,1,UCbCmjCuTUZos6Inko4u57UQ
yPGPeodFpNo,1,UCbCmjCuTUZos6Inko4u57UQ
tltqOWogIXY,1,UCbCmjCuTUZos6Inko4u57UQ
u1Xa0zpx0W8,1,UCbCmjCuTUZos6Inko4u57UQ
AnpwwZXWryg,1,UCbCmjCuTUZos6Inko4u57UQ
dFm-5AxgwEE,1,UCbCmjCuTUZos6Inko4u57UQ
ljDdDVbO0Vc,1,UCbCmjCuTUZos6Inko4u57UQ
ddwwk4h6eI0,1,UCbCmjCuTUZos6Inko4u57UQ
YWVz6LK4ohY,1,UCbCmjCuTUZos6Inko4u57UQ
BOG_I5glMcA,1,UCbCmjCuTUZos6Inko4u57UQ
FWwdSTWBcl4,1,UCbCmjCuTUZos6Inko4u57UQ
gIAUB7ZwKZ0,1,UCbCmjCuTUZos6Inko4u57UQ
dSi9EeQhpLw,1,UCbCmjCuTUZos6Inko4u57UQ
1UEE2czlC6g,1,UCbCmjCuTUZos6Inko4u57UQ
Mdq8wqWjGD4,1,UCbCmjCuTUZos6Inko4u57UQ
x9un9-ul96c,1,UCbCmjCuTUZos6Inko4u57UQ
fzHNUL3b_nU,1,UCbCmjCuTUZos6Inko4u57UQ
xDYLVSEjRpM,1,UCbCmjCuTUZos6Inko4u57UQ
KPdgH4ZBxA4,1,UCbCmjCuTUZos6Inko4u57UQ
-5uV8WFlbqI,1,UCbCmjCuTUZos6Inko4u57UQ
oX3IAEPXDQ4,1,UCbCmjCuTUZos6Inko4u57UQ
o0ZwLaZzorw,1,UCbCmjCuTUZos6Inko4u57UQ
rxkNpOQGf0k,1,UCbCmjCuTUZos6Inko4u57UQ
wiA-zuAq5-s,1,UCbCmjCuTUZos6Inko4u57UQ
BfbMA1-6SIo,1,UCbCmjCuTUZos6Inko4u57UQ
Co3xMdSJ-j4,1,UCbCmjCuTUZos6Inko4u57UQ
5B57DCuPau8,1,UCbCmjCuTUZos6Inko4u57UQ
HMZwTRkiSes,1,UCbCmjCuTUZos6Inko4u57UQ
GqjASpQJahA,1,UCbCmjCuTUZos6Inko4u57UQ
ObPnHZc5boM,1,UCbCmjCuTUZos6Inko4u57UQ
IImVJ5mFe4s,1,UCbCmjCuTUZos6Inko4u57UQ
gHNxsvI-NhI,1,UCbCmjCuTUZos6Inko4u57UQ
mWn8CzD0FLI,1,UCbCmjCuTUZos6Inko4u57UQ
LgtWxRdTxy4,1,UCbCmjCuTUZos6Inko4u57UQ
y12mrTyGso8,1,UCbCmjCuTUZos6Inko4u57UQ
MnM_maf5YPM,1,UCbCmjCuTUZos6Inko4u57UQ
N63arLwNZEk,1,UCbCmjCuTUZos6Inko4u57UQ
I_5jNjd09sg,1,UCbCmjCuTUZos6Inko4u57UQ
TM1wT5NC3XQ,1,UCbCmjCuTUZos6Inko4u57UQ
3kmmwPaNqyE,1,UCbCmjCuTUZos6Inko4u57UQ
Tietq09bHzY,1,UCbCmjCuTUZos6Inko4u57UQ
RiVfCDDpoxc,1,UCbCmjCuTUZos6Inko4u57UQ
eTFVlQsI9OU,1,UCbCmjCuTUZos6Inko4u57UQ
PXWjuJUf070,1,UCbCmjCuTUZos6Inko4u57UQ
PDJABpzOqnE,1,UCbCmjCuTUZos6Inko4u57UQ
XkD41yL8hi8,1,UCbCmjCuTUZos6Inko4u57UQ
UN_ru6tbzqA,1,UCbCmjCuTUZos6Inko4u57UQ
2wlbMc_dgAk,1,UCbCmjCuTUZos6Inko4u57UQ
HtBkc5YgZpI,1,UCbCmjCuTUZos6Inko4u57UQ
CCLUUpDe4Ss,1,UCbCmjCuTUZos6Inko4u57UQ
vUMLhL-471E,1,UCbCmjCuTUZos6Inko4u57UQ
j077GAqUQJ0,1,UCbCmjCuTUZos6Inko4u57UQ
Vl5WyUCAPUA,1,UCbCmjCuTUZos6Inko4u57UQ
dTN7U-rHr0E,1,UCbCmjCuTUZos6Inko4u57UQ
8puMBZoa2gw,1,UCbCmjCuTUZos6Inko4u57UQ
yoJ-hx8qPn4,1,UCbCmjCuTUZos6Inko4u57UQ
DHMxk2KvAyI,1,UCbCmjCuTUZos6Inko4u57UQ
suQ69K5CdFo,1,UCbCmjCuTUZos6Inko4u57UQ
B5OR-JaWeZ4,1,UCbCmjCuTUZos6Inko4u57UQ
7RRifplE5ds,1,UCbCmjCuTUZos6Inko4u57UQ
fKJi4DYorzc,1,UCbCmjCuTUZos6Inko4u57UQ
dmqdzXZoqCI,1,UCbCmjCuTUZos6Inko4u57UQ
tpgzpKp4Ge0,1,UCbCmjCuTUZos6Inko4u57UQ
BQOZS2w4wh4,1,UCbCmjCuTUZos6Inko4u57UQ
wIQ4RRWgP3A,1,UCbCmjCuTUZos6Inko4u57UQ
Ik47W-tJaQE,1,UCbCmjCuTUZos6Inko4u57UQ
DlJuzzXvN_k,1,UCbCmjCuTUZos6Inko4u57UQ
oLnd4G7dsHg,1,UCbCmjCuTUZos6Inko4u57UQ
dPnxJqVczuY,1,UCbCmjCuTUZos6Inko4u57UQ
QB37KhyEIOw,1,UCbCmjCuTUZos6Inko4u57UQ
PeZof-x70-8,1,UCbCmjCuTUZos6Inko4u57UQ
hR0V37t8sfc,1,UCbCmjCuTUZos6Inko4u57UQ
uI5zPf4lqsA,1,UCbCmjCuTUZos6Inko4u57UQ
tK3cQIhqjI0,1,UCbCmjCuTUZos6Inko4u57UQ
SXej2udThXs,1,UCbCmjCuTUZos6Inko4u57UQ
Aj7FrvupKWE,1,UCbCmjCuTUZos6Inko4u57UQ
K61MHgmpULA,1,UCbCmjCuTUZos6Inko4u57UQ
JHHYXN52oUo,1,UCbCmjCuTUZos6Inko4u57UQ
sEZ_Fk0xpr4,1,UCbCmjCuTUZos6Inko4u57UQ
q8ZlZBWnUmY,1,UCbCmjCuTUZos6Inko4u57UQ
DjpbzHnLmhc,1,UCbCmjCuTUZos6Inko4u57UQ
2DsbojM2Qc0,1,UCbCmjCuTUZos6Inko4u57UQ
PEIBIekMbiQ,1,UCbCmjCuTUZos6Inko4u57UQ
nlVCrUXEFwo,1,UCbCmjCuTUZos6Inko4u57UQ
BEJLI_y6OHE,1,UCbCmjCuTUZos6Inko4u57UQ
WPrcK0NGxz4,1,UCbCmjCuTUZos6Inko4u57UQ
Vek5OvtYu0E,1,UCbCmjCuTUZos6Inko4u57UQ
NK6diOiOjjQ,1,UCbCmjCuTUZos6Inko4u57UQ
MpFH227E-RM,1,UCoL0M9swO14BT8u9pTn9MvQ
o7nvKDJNKg0,1,UCoL0M9swO14BT8u9pTn9MvQ
Jl7ASelTsWs,1,UCoL0M9swO14BT8u9pTn9MvQ
uvr-3jztweQ,1,UCoL0M9swO14BT8u9pTn9MvQ
-a6mWHHfq2A,1,UCoL0M9swO14BT8u9pTn9MvQ
3YUHMQn-GQo,1,UCoL0M9swO14BT8u9pTn9MvQ
PKXDw3FoJak,1,UCoL0M9swO14BT8u9pTn9MvQ
DHdxGYTnnVI,1,UCoL0M9swO14BT8u9pTn9MvQ
XQxXZxROkqM,1,UCoL0M9swO14BT8u9pTn9MvQ
5vhz1m6RBNk,1,UCoL0M9swO14BT8u9pTn9MvQ
JYwzoEbWFO0,1,UCoL0M9swO14BT8u9pTn9MvQ
YkIYhFKla04,1,UCoL0M9swO14BT8u9pTn9MvQ
1ugUsxX9gKg,1,UCoL0M9swO14BT8u9pTn9MvQ
NXuKz9A9yhk,1,UCoL0M9swO14BT8u9pTn9MvQ
rojTIOG7Vvg,1,UCoL0M9swO14BT8u9pTn9MvQ
bcDRzEm7H8g,1,UCoL0M9swO14BT8u9pTn9MvQ
JNcKvH_qhB8,1,UCoL0M9swO14BT8u9pTn9MvQ
whegXdGvmdk,1,UCoL0M9swO14BT8u9pTn9MvQ
Az1Lc_dHayU,1,UCoL0M9swO14BT8u9pTn9MvQ
EfvF01biCVU,1,UCoL0M9swO14BT8u9pTn9MvQ
CqXlrSnSnk0,1,UCoL0M9swO14BT8u9pTn9MvQ
mvw5QleQwUg,1,UCoL0M9swO14BT8u9pTn9MvQ
rYpQiYlYs3s,1,UCoL0M9swO14BT8u9pTn9MvQ
U-f9L5GcWCg,1,UCoL0M9swO14BT8u9pTn9MvQ
-Mx3Brr4UP8,1,UCoL0M9swO14BT8u9pTn9MvQ
rr9W7yovwtA,1,UCoL0M9swO14BT8u9pTn9MvQ
0YQIloRbj1o,1,UCoL0M9swO14BT8u9pTn9MvQ
3sX-faTyBRg,1,UCoL0M9swO14BT8u9pTn9MvQ
KM3hqnlsLxI,1,UCoL0M9swO14BT8u9pTn9MvQ
RG7E_M3wk6A,1,UCoL0M9swO14BT8u9pTn9MvQ
6PEVXE06f0k,1,UCoL0M9swO14BT8u9pTn9MvQ
xuBoEWq3akg,1,UCoL0M9swO14BT8u9pTn9MvQ
KuZCvN9HdsA,1,UCoL0M9swO14BT8u9pTn9MvQ
J5eVUy_ObVQ,1,UCoL0M9swO14BT8u9pTn9MvQ
Uw-S_q8kPZE,1,UCoL0M9swO14BT8u9pTn9MvQ
ctFBAHJESzo,1,UCoL0M9swO14BT8u9pTn9MvQ
uinzdrFlyI0,1,UCoL0M9swO14BT8u9pTn9MvQ
okgiywp1ddw,1,UCoL0M9swO14BT8u9pTn9MvQ
qIKfqJSqj-Y,1,UCoL0M9swO14BT8u9pTn9MvQ
HNGX4ZQKHwA,1,UCoL0M9swO14BT8u9pTn9MvQ
kt8gjMVLXc8,1,UCoL0M9swO14BT8u9pTn9MvQ
H8p7FOpXe-o,1,UCoL0M9swO14BT8u9pTn9MvQ
iLLtN6D-W4E,1,UCoL0M9swO14BT8u9pTn9MvQ
QdE_JrROddY,1,UCoL0M9swO14BT8u9pTn9MvQ
CG4jZtQTlIc,1,UCoL0M9swO14BT8u9pTn9MvQ
NDHT2tJ38C4,1,UCE_URvMQZgvPqd8rzlFF58A
xuZVDmuw9Fg,1,UCE_URvMQZgvPqd8rzlFF58A
UKoVfz9w-ew,1,UCE_URvMQZgvPqd8rzlFF58A
WO1mwzB06I4,1,UCE_URvMQZgvPqd8rzlFF58A
7oYjV0Wv4e4,1,UCE_URvMQZgvPqd8rzlFF58A
Z7Wf84pCvkE,1,UCE_URvMQZgvPqd8rzlFF58A
LD5XULh0Q0E,1,UCE_URvMQZgvPqd8rzlFF58A
nqVLEnlWca8,1,UCE_URvMQZgvPqd8rzlFF58A
vKRiJyJhYKE,1,UCE_URvMQZgvPqd8rzlFF58A
NNsj6yw-lNM,1,UCE_URvMQZgvPqd8rzlFF58A
eZiLRaFSA98,1,UCE_URvMQZgvPqd8rzlFF58A
YaOfNN6EsLo,1,UCE_URvMQZgvPqd8rzlFF58A
7QD5dM_XApk,1,UCE_URvMQZgvPqd8rzlFF58A
r1hzrktmOXY,1,UCE_URvMQZgvPqd8rzlFF58A
eSVF3QOs7AE,1,UCE_URvMQZgvPqd8rzlFF58A
ji2irGxeGb0,1,UCE_URvMQZgvPqd8rzlFF58A
yClMelOmFew,1,UCE_URvMQZgvPqd8rzlFF58A
JtSHKxDdvbA,1,UCE_URvMQZgvPqd8rzlFF58A
Z5eiYcTWCzM,1,UCE_URvMQZgvPqd8rzlFF58A
73VpnWCYMOo,1,UCE_URvMQZgvPqd8rzlFF58A
VhgaSEmgDCM,1,UCE_URvMQZgvPqd8rzlFF58A
Vg0hH8nWOZM,1,UCE_URvMQZgvPqd8rzlFF58A
vRKhkhE8Ac0,1,UCE_URvMQZgvPqd8rzlFF58A
fQbSTgKWAoA,1,UCE_URvMQZgvPqd8rzlFF58A
49FRTMjP5zE,1,UCE_URvMQZgvPqd8rzlFF58A
vO43p3Zu_p4,1,UCE_URvMQZgvPqd8rzlFF58A
7nS_bFm4lvo,1,UCE_URvMQZgvPqd8rzlFF58A
7VkIFv-QLtA,1,UCE_URvMQZgvPqd8rzlFF58A
QJQ805zHyqI,1,UCE_URvMQZgvPqd8rzlFF58A
thdGOO1GREI,1,UCE_URvMQZgvPqd8rzlFF58A
FZuHTnFzLPU,1,UCE_URvMQZgvPqd8rzlFF58A
bneeLxLSBjk,1,UCE_URvMQZgvPqd8rzlFF58A
9D4qWWVAcDQ,1,UCE_URvMQZgvPqd8rzlFF58A
Z_D6S_mbkl8,1,UCE_URvMQZgvPqd8rzlFF58A
XQMEE3AIQug,1,UCE_URvMQZgvPqd8rzlFF58A
IHnyR-wIGD0,1,UCE_URvMQZgvPqd8rzlFF58A
weo9SqUZDzs,1,UCE_URvMQZgvPqd8rzlFF58A
_9hnbHllvXM,1,UCE_URvMQZgvPqd8rzlFF58A
5QX_5LrXZSw,1,UCE_URvMQZgvPqd8rzlFF58A
Z_Asd2XleB0,1,UCE_URvMQZgvPqd8rzlFF58A
67DDLtXNpL0,1,UCE_URvMQZgvPqd8rzlFF58A
UBDq5vYuTXU,1,UCE_URvMQZgvPqd8rzlFF58A
39g2fS3o3es,1,UCE_URvMQZgvPqd8rzlFF58A
f7j2Rw-rqbM,1,UCE_URvMQZgvPqd8rzlFF58A
RwxhhKK-2Zc,1,UCE_URvMQZgvPqd8rzlFF58A
idAZQdyudyw,1,UCE_URvMQZgvPqd8rzlFF58A
Kd7egBqyTNA,1,UCE_URvMQZgvPqd8rzlFF58A
QpUZyf44voU,1,UCE_URvMQZgvPqd8rzlFF58A
yqqVonVMYT4,1,UCE_URvMQZgvPqd8rzlFF58A
emBjxCRGDjE,1,UCE_URvMQZgvPqd8rzlFF58A
Bs6ER48C5K4,1,UCE_URvMQZgvPqd8rzlFF58A
OnMUXsL_ra0,1,UCE_URvMQZgvPqd8rzlFF58A
JWJzAI9OQzA,1,UCE_URvMQZgvPqd8rzlFF58A
I19kNKm-Jf8,1,UCE_URvMQZgvPqd8rzlFF58A
4L7OK2KohoE,1,UCE_URvMQZgvPqd8rzlFF58A
RnyCFq1b3b4,1,UCE_URvMQZgvPqd8rzlFF58A
WdMj9LNWtEw,1,UCE_URvMQZgvPqd8rzlFF58A
66jb_8pi3Wc,1,UCE_URvMQZgvPqd8rzlFF58A
MWY_cCadFjw,1,UCE_URvMQZgvPqd8rzlFF58A
eHLO7upj6rE,1,UCE_URvMQZgvPqd8rzlFF58A
glIhXGxXhw0,1,UCE_URvMQZgvPqd8rzlFF58A
O7d2LEX16Wk,1,UCE_URvMQZgvPqd8rzlFF58A
sGh7_Nkac-g,1,UCE_URvMQZgvPqd8rzlFF58A
S81tqY7QBdk,1,UCE_URvMQZgvPqd8rzlFF58A
J1iNZVeoa44,1,UCE_URvMQZgvPqd8rzlFF58A
EL3Vb_mlMho,1,UCE_URvMQZgvPqd8rzlFF58A
gLNGcVOlXgo,1,UCE_URvMQZgvPqd8rzlFF58A
A1x9PCBXwww,1,UCE_URvMQZgvPqd8rzlFF58A
fVETTI4mlAY,1,UCE_URvMQZgvPqd8rzlFF58A
skjSAOnNGpM,1,UCE_URvMQZgvPqd8rzlFF58A
-HMnOWkngQM,1,UCE_URvMQZgvPqd8rzlFF58A
s4EWP2lEYaY,1,UCE_URvMQZgvPqd8rzlFF58A
ZncKMWSmpd0,1,UCE_URvMQZgvPqd8rzlFF58A
WlEPNdblNvM,1,UCE_URvMQZgvPqd8rzlFF58A
mxnwUOTnMLE,1,UCE_URvMQZgvPqd8rzlFF58A
KPZhba1gm98,1,UCE_URvMQZgvPqd8rzlFF58A
m2ouy3P7YwE,1,UCE_URvMQZgvPqd8rzlFF58A
azHSNPQWi7w,1,UCE_URvMQZgvPqd8rzlFF58A
IDvhe9pjS0s,1,UCE_URvMQZgvPqd8rzlFF58A
ONWWgxyvsHA,1,UC5PYHgAzJ1wLEidB58SK6Xw
8uDahpuiebE,1,UC5PYHgAzJ1wLEidB58SK6Xw
7f1bTMZMYBo,1,UC5PYHgAzJ1wLEidB58SK6Xw
ZTUh-yWayRU,1,UC5PYHgAzJ1wLEidB58SK6Xw
HXLKclUoCHA,1,UC5PYHgAzJ1wLEidB58SK6Xw
bli9ho0N80A,1,UC5PYHgAzJ1wLEidB58SK6Xw
2KhavvYuk7M,1,UC5PYHgAzJ1wLEidB58SK6Xw
0i_ZBBEmxCk,1,UC5PYHgAzJ1wLEidB58SK6Xw
V0v1ogEYXmo,1,UC5PYHgAzJ1wLEidB58SK6Xw
QflmS8lD_BI,1,UC5PYHgAzJ1wLEidB58SK6Xw
mAYbrYFZFRs,1,UC5PYHgAzJ1wLEidB58SK6Xw
DHfeMg71apI,1,UC5PYHgAzJ1wLEidB58SK6Xw
CUBciV4iPzs,1,UC5PYHgAzJ1wLEidB58SK6Xw
OKixkEe1qwQ,1,UC5PYHgAzJ1wLEidB58SK6Xw
_-yreCiCMfE,1,UC5PYHgAzJ1wLEidB58SK6Xw
WaLgPt8cRGk,1,UC5PYHgAzJ1wLEidB58SK6Xw
dS5QpK2skao,1,UC5PYHgAzJ1wLEidB58SK6Xw
AipCRL3fK18,1,UC5PYHgAzJ1wLEidB58SK6Xw
Ppf_F_CHJ1k,1,UC5PYHgAzJ1wLEidB58SK6Xw
Ve2Wc5DbLu4,1,UC5PYHgAzJ1wLEidB58SK6Xw
87t2FZ9mheY,1,UC5PYHgAzJ1wLEidB58SK6Xw
yxaCFBuBlGs,1,UC5PYHgAzJ1wLEidB58SK6Xw
9d8KAr5qqLQ,1,UC5PYHgAzJ1wLEidB58SK6Xw
XM-1IFuvixc,1,UC5PYHgAzJ1wLEidB58SK6Xw
zKXMaLP_T6I,1,UC5PYHgAzJ1wLEidB58SK6Xw
6q9rRDX5N-o,1,UC5PYHgAzJ1wLEidB58SK6Xw
x4NQB3T-Yz8,1,UC5PYHgAzJ1wLEidB58SK6Xw
rSljb8xe1lg,1,UC5PYHgAzJ1wLEidB58SK6Xw
9oKlOUA44ns,1,UC5PYHgAzJ1wLEidB58SK6Xw
hwpFjjzSvuw,1,UC5PYHgAzJ1wLEidB58SK6Xw
0SVaGR7eH38,1,UC5PYHgAzJ1wLEidB58SK6Xw
8NtGAMNjqJs,1,UC5PYHgAzJ1wLEidB58SK6Xw
LyKccBRnK6c,1,UC5PYHgAzJ1wLEidB58SK6Xw
XSkrTPaA1C0,1,UC5PYHgAzJ1wLEidB58SK6Xw
P1hHDm-3Syw,1,UC5PYHgAzJ1wLEidB58SK6Xw
QT7TPn9eYM8,1,UC5PYHgAzJ1wLEidB58SK6Xw
V01eiHqM84w,1,UC5PYHgAzJ1wLEidB58SK6Xw
Rr0REk_EYMs,1,UC5PYHgAzJ1wLEidB58SK6Xw
uotxqm5Nw0A,1,UC5PYHgAzJ1wLEidB58SK6Xw
LDfDlvvOIG4,1,UC5PYHgAzJ1wLEidB58SK6Xw
QY93PvIEiaI,1,UC5PYHgAzJ1wLEidB58SK6Xw
uDOD_UmBQdI,1,UC5PYHgAzJ1wLEidB58SK6Xw
hMA7v-FF4Rs,1,UC5PYHgAzJ1wLEidB58SK6Xw
