,Word,CEFR
6256,sleeve,B1
6262,slight,B1
6388,southwest,B1
5823,rotten,B1
5824,rough,B1
6385,southern,B1
6384,southeast,B1
5833,routine,B1
6389,souvenir,B1
5840,rubbish,B1
5843,rudely,B1
6378,sour,B1
6372,soul,B1
6370,sort,B1
5855,runaway,B1
6368,sorrow,B1
6367,sore,B1
5839,rubber,B1
5858,runway,B1
6407,specialist,B1
6436,spiritual,B1
6435,spirit,B1
6434,spiral,B1
6433,spinach,B1
6430,spider,B1
6429,spicy,B1
5785,ripe,B1
5786,rise,B1
6401,sparkle,B1
5788,risk,B1
5796,roadside,B1
6427,sphere,B1
6425,spelling,B1
5804,robot,B1
5812,rolling,B1
6417,spectator,B1
6416,spectacular,B1
6409,specially,B1
6428,spice,B1
6700,superstition,B1
6366,sophomore,B1
6356,sometimes,B1
6296,sneeze,B1
5912,saucepan,B1
5913,saucer,B1
6286,smoker,B1
5922,scan,B1
5927,scare,B1
5928,scared,B1
5908,satisfied,B1
5931,scary,B1
6271,slot,B1
6269,slope,B1
6268,slogan,B1
5932,scatter,B1
6266,slip,B1
5935,scenic,B1
6263,slightly,B1
6364,soothe,B1
5906,satisfaction,B1
6304,snowboard,B1
6355,sometime,B1
5866,sacred,B1
6353,someplace,B1
6351,somehow,B1
5869,sadness,B1
5870,safari,B1
5872,safeguard,B1
5874,safely,B1
5905,satellite,B1
5875,safety,B1
6335,soil,B1
5885,salesman,B1
5889,salmon,B1
6324,socially,B1
6322,social networking,B1
6315,soap opera,B1
6306,snowstorm,B1
5898,sand,B1
5899,sandal,B1
6338,solid,B1
5438,racial,B1
5437,race,B1
6707,supply,B1
5000,photocopy,B1
7077,tracksuit,B1
5005,phrasal verb,B1
5006,phrase,B1
7073,trace,B1
5010,physics,B1
7066,tournament,B1
7064,tourism,B1
5021,pie,B1
7057,totally,B1
7056,total,B1
6102,sheer,B1
7054,toss,B1
7051,tornado,B1
7083,traditionally,B1
7085,traffic jam,B1
7087,tragedy,B1
4996,phoenix,B1
4963,permit,B1
7126,travel agent,B1
7123,trash,B1
4971,personally,B1
4977,persuade,B1
4979,persuasive,B1
7121,transportation,B1
7119,transport,B1
7113,translate,B1
7046,toothpaste,B1
4988,phantom,B1
7106,transformation,B1
7105,transform,B1
7104,transfer,B1
4990,pharmacy,B1
7089,trail,B1
4992,phenomenon,B1
4993,philosopher,B1
4995,philosophy,B1
7088,tragic,B1
7111,transitional,B1
5028,pillow,B1
5032,pin,B1
5034,pineapple,B1
5090,pocket money,B1
5092,poet,B1
5093,poetry,B1
5098,poison,B1
5100,poisonous,B1
6983,tide,B1
5102,pole,B1
5080,plug,B1
6980,tick,B1
6978,thus,B1
5108,policy,B1
6975,thunderous,B1
6974,thunder,B1
5112,politely,B1
6973,thump,B1
6972,thumb,B1
5116,politician,B1
5117,politics,B1
7132,treat,B1
6992,tightly,B1
7038,tongue,B1
5038,pipe,B1
5041,pit,B1
5049,plain,B1
7021,tobacco,B1
7016,tissue,B1
6991,tighten,B1
7015,tiring,B1
5060,platform,B1
7011,tire,B1
7007,tiny,B1
7006,tin,B1
7002,timely,B1
5070,pleasantly,B1
6995,tile,B1
4960,permanently,B1
7134,treatment,B1
7138,tremble,B1
7285,unfit,B1
4848,parental,B1
7282,unfairly,B1
7280,unexpectedly,B1
7279,unexpected,B1
7276,unemployment,B1
7275,unemployed,B1
4851,parking,B1
4853,parrot,B1
7286,unfold,B1
7270,undress,B1
4857,participant,B1
4858,participate,B1
4860,participle,B1
7267,undo,B1
4863,particularly,B1
4868,part-time,B1
7257,underpants,B1
7256,underneath,B1
4856,partial,B1
7289,unfortunate,B1
4805,packing,B1
7320,unlikely,B1
4807,paddle,B1
7317,unless,B1
4809,paid,B1
4810,pain,B1
7312,universe,B1
7309,unite,B1
4811,painful,B1
4844,parcel,B1
7307,unique,B1
7305,uninteresting,B1
7304,uninterested,B1
4821,pale,B1
4823,palm,B1
7300,unify,B1
7296,unheard,B1
4835,parachute,B1
4837,paradise,B1
7291,unfriendly,B1
7306,union,B1
5119,pollutant,B1
7249,undergo,B1
7245,uncover,B1
4899,pause,B1
7189,tuna,B1
7187,tumble,B1
4916,peanut,B1
4920,peculiar,B1
7172,trustworthy,B1
7168,trumpet,B1
4939,penniless,B1
4898,pattern,B1
4940,penny,B1
4945,per,B1
7160,tropical,B1
7154,triumph,B1
7150,trim,B1
7149,trigger,B1
4954,performer,B1
7142,trend,B1
7139,tremendous,B1
4959,permanent,B1
7247,underage,B1
4896,patrol,B1
7197,turning,B1
7244,uncontrollable,B1
7237,unclear,B1
7233,uncertainty,B1
7231,unbelievable,B1
7223,unafraid,B1
7221,unable,B1
4875,passion,B1
4878,passive,B1
7214,typically,B1
7192,turbulence,B1
4879,passport,B1
7213,typical,B1
7207,twist,B1
7204,twin,B1
7198,turtle,B1
4889,patience,B1
4880,password,B1
4802,package,B1
6969,throughout,B1
5123,pond,B1
5338,prosperity,B1
5339,prosperous,B1
5340,protect,B1
5341,protection,B1
5342,protective,B1
5343,protest,B1
6786,systematic,B1
5345,proud,B1
5347,prove,B1
6783,syndrome,B1
5349,proverb,B1
6782,symptom,B1
5351,provided,B1
6780,sympathy,B1
5355,psychological,B1
6774,sword,B1
6773,swollen,B1
5359,pub,B1
5332,propose,B1
5331,proposal,B1
5330,proportion,B1
5328,property,B1
6812,tank,B1
5291,productive,B1
5292,profession,B1
6808,talkative,B1
5295,professor,B1
5303,progress,B1
5307,prohibition,B1
5313,prominent,B1
6772,switch,B1
6805,talented,B1
5316,promote,B1
6803,tale,B1
5317,promotion,B1
6801,takeaway,B1
5322,pronoun,B1
6791,tablet,B1
5325,proof,B1
5327,properly,B1
5362,public transport,B1
5366,publicly,B1
6738,survival,B1
5407,quantity,B1
6734,surrounding,B1
6733,surround,B1
6731,surprisingly,B1
5418,question mark,B1
5419,questionnaire,B1
5403,qualify,B1
5420,queue,B1
6724,surgeon,B1
6721,surface,B1
6718,surely,B1
6714,supposedly,B1
6713,suppose,B1
6712,supportive,B1
6711,supporter,B1
6725,surgery,B1
5288,producer,B1
6740,survivor,B1
6744,suspicion,B1
5368,publisher,B1
6764,swimmer,B1
5371,pullover,B1
5373,pump,B1
5380,punish,B1
5381,punishment,B1
5382,pupil,B1
5383,puppy,B1
5386,pure,B1
6741,suspect,B1
5387,purify,B1
6755,sweatshirt,B1
5392,purse,B1
6751,swear,B1
6750,swarm,B1
5398,puzzle,B1
5400,quake,B1
5402,qualified,B1
6760,swell,B1
6820,taste,B1
5286,procrastination,B1
6901,thankful,B1
5175,practical,B1
5180,praise,B1
5185,prayer,B1
5187,precious,B1
6887,terrorism,B1
6886,terror,B1
6882,terrified,B1
6909,theft,B1
6881,terrific,B1
6880,terribly,B1
5203,prefix,B1
6877,terminal,B1
6876,term,B1
5204,pregnant,B1
5209,prejudice,B1
5214,prepared,B1
6875,tent,B1
5215,preposition,B1
5202,preference,B1
6874,tension,B1
5170,powder,B1
5166,pound,B1
6964,thriller,B1
6960,threatening,B1
5129,popcorn,B1
5135,pork,B1
5136,port,B1
6958,threat,B1
5142,positive,B1
5143,positively,B1
6947,thorough,B1
5169,poverty,B1
5144,possess,B1
5147,possessive,B1
5148,possibility,B1
6941,thirst,B1
5155,postcard,B1
5157,postman,B1
5159,pot,B1
6917,theory,B1
5163,potential,B1
5165,pottery,B1
5146,possession,B1
5216,preschool,B1
5219,presence,B1
6843,technique,B1
6838,tease,B1
5262,principle,B1
6835,teamwork,B1
6834,teammate,B1
5268,prison,B1
6832,teaching,B1
6844,technological,B1
5269,prisoner,B1
5274,prize,B1
6827,tax,B1
5276,probability,B1
5282,proceed,B1
6823,tasty,B1
5283,process,B1
6822,tasteless,B1
5285,proclaim,B1
5270,privacy,B1
5218,prescription,B1
6846,teen,B1
5254,primary school,B1
6873,tense,B1
5223,presentation,B1
5225,preservation,B1
6867,tendency,B1
6866,tend,B1
6863,tempt,B1
6862,temporary,B1
5257,primitive,B1
5226,preserve,B1
5230,press,B1
6857,temper,B1
6856,teller,B1
5244,previous,B1
6850,telegram,B1
5251,priest,B1
5252,primarily,B1
6849,telecommunications,B1
5228,president,B1
5023,piety,B1
5212,preparation,B1
2627,firework,B1
904,burning,B1
2628,firm,B1
2630,firmly,B1
2634,first floor,B1
2635,first lady,B1
898,burglar,B1
895,bureau,B1
2639,first-floor,B1
892,burden,B1
891,bunch,B1
2649,fitness,B1
888,bump,B1
885,bulletin,B1
884,bullet,B1
2657,flash,B1
2625,firefighter,B1
905,burst,B1
2623,fire station,B1
914,bust,B1
2575,feverishly,B1
941,calculation,B1
940,calculate,B1
2584,fifth,B1
938,cage,B1
933,cabin,B1
932,cabbage,B1
2597,filling,B1
883,bull,B1
2601,filter,B1
926,buyer,B1
3961,liver,B1
2606,finance,B1
2607,financial,B1
2610,finding,B1
920,butcher,B1
2616,finger,B1
2600,film-maker,B1
2573,fetch,B1
874,buddy,B1
2728,forecast,B1
2729,forehead,B1
844,briefly,B1
843,brief,B1
2738,forgive,B1
840,brick,B1
2742,formal,B1
2743,formally,B1
2744,format,B1
836,breeding,B1
835,breed,B1
2747,former,B1
832,breathless,B1
830,breath,B1
829,breast,B1
2750,formula,B1
2751,forth,B1
827,breakthrough,B1
2753,fortnight,B1
846,brightly,B1
2724,forbidden,B1
2717,foot,B1
2715,foolish,B1
871,bubble,B1
2678,flock,B1
2683,flow,B1
862,brotherhood,B1
2686,flu,B1
860,bronze,B1
857,broccoli,B1
879,builder,B1
2688,fluent,B1
2691,flunk,B1
2692,flute,B1
2700,fold,B1
2703,folk,B1
852,broadcast,B1
2709,fond,B1
850,broad,B1
2711,fondness,B1
2689,fluently,B1
2572,festive,B1
942,calculator,B1
944,calf,B1
2431,exploration,B1
1040,cautious,B1
1039,caution,B1
2434,explosion,B1
1036,cattle,B1
1033,category,B1
2439,expose,B1
1021,casual,B1
2445,extend,B1
1016,cashpoint,B1
2448,extensively,B1
1010,carton,B1
2449,extent,B1
1007,carriage,B1
2451,extinct,B1
2452,extinction,B1
1005,carpet,B1
1002,carelessness,B1
2459,extraordinary,B1
1041,cave,B1
1044,CD-ROM,B1
1049,celebrity,B1
1050,cell,B1
1093,chariot,B1
1092,charge,B1
1089,characteristic,B1
1084,chaos,B1
1083,channel,B1
2400,exhausted,B1
1077,champion,B1
1075,challenging,B1
2460,extreme,B1
2407,existence,B1
2409,exit,B1
1063,ceremony,B1
2412,expand,B1
1060,central heating,B1
1059,central,B1
2418,expense,B1
2422,experienced,B1
2423,experiment,B1
1066,certainty,B1
1001,carelessly,B1
1000,careless,B1
2461,extreme sports,B1
2520,farther,B1
2521,farthest,B1
2522,fascinate,B1
971,canteen,B1
2527,fashionable,B1
2531,fasten,B1
968,canned,B1
965,candle,B1
2544,fax,B1
2519,farmland,B1
963,cancer,B1
2549,feast,B1
961,canal,B1
957,campsite,B1
951,camel,B1
950,calmness,B1
948,calm,B1
2565,fellow,B1
2569,ferry,B1
947,caller,B1
962,cancel,B1
2754,fortunate,B1
2518,farming,B1
2513,faraway,B1
996,career,B1
2468,eyesight,B1
2473,face to face,B1
2474,face-to-face,B1
983,capture,B1
2477,facility,B1
2482,fade,B1
2484,failure,B1
2515,farewell,B1
2485,faint,B1
978,capsule,B1
2492,faithful,B1
2493,fake,B1
2496,fallen,B1
975,capacity,B1
974,capable,B1
2510,fantasy,B1
2388,exclusive,B1
2761,foundation,B1
2766,fragment,B1
3024,greenhouse,B1
3026,greeting,B1
3029,grill,B1
677,biology,B1
675,biography,B1
674,biochemistry,B1
3037,groom,B1
671,bin,B1
3040,ground floor,B1
3043,grouping,B1
667,bilingual,B1
653,bet,B1
3048,growth,B1
3049,guarantee,B1
644,bent,B1
3057,guidance,B1
3015,gravy,B1
685,bishop,B1
3012,grave,B1
3011,gratitude,B1
708,blessing,B1
707,bless,B1
2967,gorgeous,B1
706,blend,B1
2968,gorilla,B1
2969,gossip,B1
2971,govern,B1
2974,governor,B1
2975,gown,B1
2976,grab,B1
3058,guide,B1
2978,graceful,B1
2986,graduation,B1
704,bleed,B1
3001,grant,B1
3004,graph,B1
3005,graphic,B1
3007,graphics,B1
689,bitter,B1
709,blind,B1
640,benefit,B1
3062,guilt,B1
580,battle,B1
3111,handwriting,B1
3112,handy,B1
3114,hang,B1
3115,hanging,B1
3125,hardship,B1
576,bathe,B1
3127,hard-working,B1
569,basis,B1
568,basin,B1
565,basement,B1
3133,harness,B1
558,barrel,B1
555,barman,B1
3139,hasty,B1
3141,hatch,B1
552,bark,B1
3145,hatred,B1
3109,handshake,B1
591,beard,B1
3104,handkerchief,B1
3063,guilty,B1
638,beneath,B1
631,beloved,B1
3065,guitarist,B1
624,belief,B1
619,behave,B1
618,behalf,B1
606,bedside,B1
3072,gym,B1
3074,gymnastics,B1
602,because of,B1
600,beaver,B1
3082,hairdresser,B1
3083,hairdryer,B1
3094,hammer,B1
597,beautifully,B1
3099,handball,B1
3100,hand-held,B1
595,beat,B1
593,beast,B1
3077,habitat,B1
2963,goods,B1
2962,goodness,B1
2813,frying pan,B1
2814,fuel,B1
2817,full stop,B1
2818,full-time,B1
2828,fund,B1
2831,funeral,B1
2835,fur,B1
775,boredom,B1
2838,furnish,B1
2843,furthermore,B1
2844,furthest,B1
2845,fuss,B1
773,bore,B1
772,border,B1
2849,gain,B1
2810,frustration,B1
2809,frustrated,B1
819,bravely,B1
816,brand-new,B1
810,brainstorming,B1
805,bracelet,B1
801,boxing,B1
2779,freely,B1
2781,freezer,B1
2851,gall,B1
795,bow,B1
2783,frequency,B1
793,bound,B1
2784,frequent,B1
2785,frequently,B1
2787,freshman,B1
2792,friendliness,B1
792,bounce,B1
2796,fright,B1
2805,frost,B1
2806,frozen,B1
2782,freezing,B1
2853,gallon,B1
770,boot,B1
2858,gap,B1
736,boast,B1
2908,giant,B1
2910,gifted,B1
2911,giggle,B1
2912,ginger,B1
2913,giraffe,B1
2922,glance,B1
2929,glide,B1
2903,gesture,B1
2930,glimpse,B1
2932,global,B1
731,blush,B1
2939,glorious,B1
2940,glory,B1
2946,goalkeeper,B1
2949,goddess,B1
2955,golfer,B1
716,blogger,B1
715,blog,B1
2931,glint,B1
2762,fountain,B1
742,bold,B1
2901,geology,B1
2863,gardening,B1
2865,garment,B1
767,boom,B1
2872,gay,B1
2875,gee,B1
2877,gene,B1
2878,general,B1
759,booking,B1
2882,generally,B1
744,boldly,B1
2883,generate,B1
2888,genetic,B1
2889,genetically,B1
2890,genetics,B1
752,bond,B1
2894,gentleman,B1
748,bomb,B1
2899,geographical,B1
2900,geography,B1
2886,generous,B1
3146,haunt,B1
1094,charity,B1
1098,chase,B1
1863,differ,B1
1872,digital,B1
1484,copyright,B1
1877,diligence,B1
1878,diligent,B1
1885,dioxide,B1
1466,convince,B1
1893,directly,B1
1895,dirt,B1
1897,disability,B1
1898,disable,B1
1465,convey,B1
1899,disabled,B1
1902,disagreement,B1
1905,disappoint,B1
1908,disappointment,B1
1911,disaster,B1
1912,disastrous,B1
1918,discomfort,B1
1855,diaper,B1
1853,diameter,B1
1851,dial,B1
1517,council,B1
1515,cough,B1
1809,designer,B1
1512,cotton,B1
1811,desire,B1
1816,despair,B1
1817,desperate,B1
1821,despite,B1
1823,destination,B1
1920,discount,B1
1826,destruction,B1
1833,detective,B1
1834,determination,B1
1835,determine,B1
1838,devastate,B1
1839,devastating,B1
1497,correction,B1
1843,development,B1
1844,device,B1
1848,devotion,B1
1849,diagram,B1
1827,destructive,B1
1921,discourage,B1
1926,discrimination,B1
1965,distinguish,B1
1418,constitution,B1
1417,constitute,B1
1416,constantly,B1
1414,consonant,B1
1971,distribute,B1
1972,distribution,B1
1974,district,B1
1976,disturbance,B1
1977,dive,B1
1979,diver,B1
1980,diverse,B1
1986,divine,B1
1987,diving,B1
1407,consideration,B1
1991,divorced,B1
1993,DJ,B1
1996,doc,B1
1405,considerable,B1
1964,distinctly,B1
1419,construct,B1
1420,construction,B1
1963,distinction,B1
1929,disease,B1
1453,controversial,B1
1933,disgusting,B1
1450,contribution,B1
1449,contribute,B1
1937,dishwasher,B1
1447,contrary,B1
1442,continuously,B1
1923,discovery,B1
1441,continuous,B1
1439,continually,B1
1438,continual,B1
1434,content,B1
1428,contain,B1
1425,consumption,B1
1424,consumer,B1
1423,consume,B1
1960,dissolve,B1
1961,distance,B1
1962,distant,B1
1805,deserve,B1
1522,counter,B1
1523,countless,B1
1681,dating,B1
1607,cultivate,B1
1604,cucumber,B1
1688,daze,B1
1689,dazzle,B1
1692,deadline,B1
1693,deadly,B1
1694,deaf,B1
1697,dealer,B1
1598,crush,B1
1706,debris,B1
1707,debt,B1
1593,cruel,B1
1715,decision,B1
1718,declaration,B1
1719,declare,B1
1720,decline,B1
1588,crow,B1
1587,crossroads,B1
1585,crossing,B1
1608,cultural,B1
1613,cure,B1
1615,curiosity,B1
1632,customs,B1
1636,CV,B1
1629,cushion,B1
1628,curve,B1
1627,curtain,B1
1623,curriculum,B1
1622,currently,B1
1643,cycle,B1
1621,current,B1
1582,crop,B1
1652,daisy,B1
1655,damage,B1
1656,damaged,B1
1620,currency,B1
1660,damp,B1
1619,curly,B1
1668,dangerously,B1
1669,dare,B1
1617,curiously,B1
1671,darkness,B1
1616,curious,B1
1726,decrease,B1
1728,dedicate,B1
1771,demand,B1
1773,democracy,B1
1774,democratic,B1
1547,craft,B1
1776,demonstrate,B1
1777,demonstration,B1
1783,deny,B1
1784,depart,B1
1785,department,B1
1787,departure,B1
1790,dependent,B1
1532,courgette,B1
1531,courageous,B1
1793,depressed,B1
1794,depressing,B1
1795,depression,B1
1796,deprive,B1
1797,depth,B1
1799,derive,B1
1530,courage,B1
1528,county,B1
1791,deposit,B1
1999,document,B1
1769,delivery,B1
1767,delightful,B1
1577,critical,B1
1576,critic,B1
1574,crisis,B1
1572,criminal,B1
1732,deed,B1
1739,defeat,B1
1740,defend,B1
1741,defender,B1
1743,deficiency,B1
1745,define,B1
1768,deliver,B1
1746,definite,B1
1748,definitely,B1
1562,creator,B1
1749,definition,B1
1757,delete,B1
1761,delicate,B1
1550,crash,B1
1764,delight,B1
1766,delighted,B1
1747,definite article,B1
1095,charm,B1
2000,documentary,B1
1402,conservation,B1
2261,enjoyment,B1
2266,enrich,B1
2268,ensure,B1
1228,coal,B1
2271,entertain,B1
2272,entertainer,B1
2275,enthusiasm,B1
2276,enthusiast,B1
2277,enthusiastic,B1
2279,entire,B1
2280,entirely,B1
1214,closely,B1
1207,clip,B1
2284,entry,B1
1206,clinic,B1
1204,climber,B1
1200,climate,B1
2287,environmental,B1
1199,cliff,B1
2288,environmentalist,B1
2260,enjoyable,B1
1233,coastal,B1
2256,Englishman,B1
2216,emperor,B1
2217,emphasis,B1
1267,columnist,B1
2220,empire,B1
2224,employment,B1
2226,enable,B1
2227,enclose,B1
2228,encounter,B1
2231,encouragement,B1
2232,encouraging,B1
2236,endanger,B1
1254,collar,B1
2244,endure,B1
1252,collapse,B1
2246,enemy,B1
2250,engage,B1
2251,engaged,B1
1242,coffin,B1
1239,cod,B1
2253,engine,B1
2255,engineering,B1
2240,endless,B1
1271,combination,B1
1182,classify,B1
1179,classical,B1
1134,chief,B1
1132,chewing gum,B1
2354,exact,B1
1130,chest of drawers,B1
1125,cherish,B1
1122,chemistry,B1
1121,chemist,B1
2361,examination,B1
2362,examine,B1
2364,examiner,B1
1114,cheerful,B1
2368,excellence,B1
1109,checkout,B1
1102,chat show,B1
2375,excess,B1
2379,exchange rate,B1
2381,excitedly,B1
2382,excitement,B1
2348,evident,B1
2338,eventually,B1
2336,evenly,B1
2297,equality,B1
2298,equally,B1
2301,equipment,B1
2303,era,B1
1169,civil,B1
1166,citizenship,B1
2314,essence,B1
2315,essential,B1
2294,equal,B1
1164,circus,B1
1162,circular,B1
2321,estimate,B1
2323,eternal,B1
1153,chuckle,B1
2325,eternity,B1
1152,chronological,B1
1151,Christian,B1
1148,choke,B1
1147,choir,B1
2318,establishment,B1
2215,emotionally,B1
2214,emotional,B1
1272,combine,B1
2077,drown,B1
2081,drunk,B1
2085,dude,B1
2088,dull,B1
2090,dump,B1
1343,compromise,B1
2096,dustbin,B1
2097,dusty,B1
2098,duty,B1
2099,duty-free,B1
2100,duvet,B1
2105,dynasty,B1
1338,compound,B1
2109,eager,B1
1337,composition,B1
1335,compose,B1
2111,eagerness,B1
1333,compliment,B1
1332,complicated,B1
2114,earache,B1
1354,concentration,B1
1355,concept,B1
1359,concerned,B1
2049,dramatic,B1
2006,dolphin,B1
1401,consequently,B1
1396,conscious,B1
1393,conquer,B1
1391,connect,B1
1389,congratulate,B1
1388,confusion,B1
1387,confusing,B1
1383,conflict,B1
1382,confirmation,B1
2118,earnest,B1
1381,confirm,B1
2020,dot,B1
2039,downward,B1
1369,conduct,B1
2041,doze,B1
2042,dozen,B1
2045,drag,B1
1364,conclusion,B1
1363,conclude,B1
1377,confidence,B1
2129,eastern,B1
2134,eco,B1
2135,ecological,B1
1297,commonly,B1
2179,electrical,B1
1296,common sense,B1
1292,commit,B1
2181,electricity,B1
2182,electron,B1
2183,electronic,B1
1289,commercial,B1
2189,element,B1
1286,comment,B1
2176,election,B1
2196,eliminate,B1
1282,comma,B1
2204,embarrass,B1
2205,embarrassed,B1
2207,embarrassment,B1
1277,comfort,B1
1276,comet,B1
1275,comedy,B1
2210,emerge,B1
1274,comedian,B1
2213,emotion,B1
1283,command,B1
1403,conservative,B1
2173,elbow,B1
1331,complicate,B1
1328,complex,B1
2138,ecology,B1
1326,completely,B1
2139,economic,B1
1323,complement,B1
2141,economics,B1
2143,economy,B1
2144,ecosystem,B1
1304,companion,B1
2145,ecstasy,B1
2147,edge,B1
1318,competitive,B1
2150,edition,B1
2153,educate,B1
1314,compete,B1
2159,effective,B1
2162,efficiency,B1
1308,comparison,B1
2163,efficient,B1
1319,competitor,B1
549,barely,B1
817,brass,B1
373,arrangement,B1
399,aspirin,B1
138,aerobics,B1
54,accurate,B1
253,amusing,B1
140,affect,B1
141,affection,B1
3816,lawful,B1
3643,irritate,B1
3345,ice skating,B1
53,accuracy,B1
3344,ice hockey,B1
3503,ingredient,B1
3821,lay,B1
51,accountant,B1
3823,layer,B1
3505,inhabitant,B1
406,assign,B1
407,assignment,B1
3830,leadership,B1
3336,hut,B1
408,assist,B1
3506,inhale,B1
246,amount,B1
3831,leading,B1
3812,launch,B1
132,advertise,B1
55,accurately,B1
3664,jade,B1
387,artistic,B1
65,acknowledge,B1
3662,ivory,B1
63,achievement,B1
267,anger,B1
3373,illuminate,B1
3372,illness,B1
3371,illegally,B1
3368,ignore,B1
131,advert,B1
3651,isolation,B1
3497,inform,B1
59,ache,B1
3650,isle,B1
392,ashamed,B1
3363,idol,B1
3500,informative,B1
393,aside,B1
396,aspect,B1
3360,idiom,B1
58,accustom,B1
57,accuse,B1
3358,identity card,B1
3357,identity,B1
3811,laughter,B1
256,analysis,B1
386,artist,B1
3329,hurriedly,B1
3516,injury,B1
3517,ink,B1
3299,housework,B1
233,amazed,B1
36,access,B1
423,astronomer,B1
3520,innermost,B1
427,athletic,B1
3295,household,B1
3521,innocent,B1
3289,hostel,B1
3852,lecture,B1
429,Atlantic,B1
35,acceptance,B1
3280,horrify,B1
3279,horrible,B1
3632,involved,B1
32,accent,B1
31,academy,B1
3860,legal,B1
3861,legally,B1
430,atmosphere,B1
30,academic,B1
3631,involve,B1
3278,horn,B1
3840,leap,B1
409,assistance,B1
39,accessible,B1
42,accidental,B1
3639,irregular,B1
3834,league,B1
242,ambulance,B1
412,associate,B1
3326,hunt,B1
3509,initial,B1
3510,initially,B1
241,ambitious,B1
3323,hunger,B1
47,according to,B1
3321,humorous,B1
414,assume,B1
3512,inject,B1
46,accomplish,B1
3316,humid,B1
45,accompany,B1
3312,humanity,B1
3637,ironing,B1
300,antique,B1
3635,iron,B1
43,accidentally,B1
3837,lean,B1
3305,huge,B1
235,amazing,B1
40,accessory,B1
67,acquaintance,B1
3802,lately,B1
268,angle,B1
330,applause,B1
3467,individual,B1
3426,improvement,B1
113,adorable,B1
333,application,B1
3422,improper,B1
95,addressee,B1
335,appoint,B1
338,appreciation,B1
3722,kettle,B1
340,approach,B1
3418,impressive,B1
3470,indoors,B1
3725,keyboard,B1
292,anti,B1
3733,killing,B1
3415,impression,B1
344,approval,B1
345,approve,B1
3473,industrial,B1
3475,industry,B1
291,ant,B1
347,approximately,B1
3465,indirectly,B1
3741,kindness,B1
3714,justice,B1
329,applaud,B1
3457,independent,B1
303,antonym,B1
304,anxiety,B1
306,anxiously,B1
3449,incredibly,B1
3448,incredible,B1
3447,increasingly,B1
104,admiration,B1
3701,juicy,B1
3699,jug,B1
107,admission,B1
310,anyhow,B1
3705,jumper,B1
318,ape,B1
3444,incorrect,B1
3443,inconvenient,B1
320,apology,B1
3442,income,B1
3441,including,B1
3439,incident,B1
322,apparent,B1
3707,jungle,B1
324,appeal,B1
110,adopt,B1
328,appetite,B1
101,administration,B1
3464,indirect,B1
352,architect,B1
3749,kitten,B1
75,active,B1
372,arrange,B1
126,adverb,B1
3678,jewel,B1
3388,immigration,B1
127,adverbial,B1
3387,immigrate,B1
3787,largely,B1
3672,jealous,B1
374,arrest,B1
3384,immediately,B1
3383,immediate,B1
3488,infinitive,B1
3796,lasting,B1
376,arrival,B1
274,animated,B1
3671,jazz,B1
3801,latecomer,B1
379,arrow,B1
3669,jar,B1
3381,imitate,B1
3378,imaginary,B1
68,acquire,B1
3683,jog,B1
368,army,B1
3779,landlord,B1
3393,impair,B1
3692,journalist,B1
3753,knit,B1
285,annually,B1
3478,inevitable,B1
3690,journal,B1
284,annual,B1
282,annoyed,B1
119,advance,B1
360,arise,B1
3761,lab,B1
281,annoyance,B1
432,atomic,B1
3764,laboratory,B1
3768,ladder,B1
3771,lamb,B1
83,ad,B1
279,announcement,B1
278,announce,B1
275,animation,B1
362,arithmetic,B1
3484,infection,B1
3686,joint,B1
3684,jogging,B1
79,actress,B1
84,adapt,B1
3277,horizon,B1
3454,indefinite article,B1
433,attach,B1
500,backpacker,B1
3208,hesitate,B1
3600,interviewee,B1
3557,instruction,B1
3558,instructor,B1
3915,lighter,B1
501,backpacking,B1
8,aboard,B1
205,allowance,B1
3202,herd,B1
3917,lightly,B1
499,backpack,B1
3918,lightning,B1
3923,likeness,B1
202,allergic,B1
6,abnormal,B1
3563,insurance,B1
505,bacon,B1
3927,limit,B1
3929,limitation,B1
194,alike,B1
3930,limited,B1
171,aid,B1
5,able,B1
497,backache,B1
3894,liberation,B1
20,absent,B1
472,available,B1
473,avenue,B1
3896,librarian,B1
481,aware,B1
3551,instead of,B1
482,awareness,B1
3607,introduction,B1
213,aloud,B1
3904,lifeguard,B1
19,absence,B1
485,awesome,B1
487,awkward,B1
3906,lifelong,B1
3219,highly,B1
491,babysit,B1
11,aborigine,B1
3218,highlight,B1
492,babysitter,B1
3909,lift,B1
3554,institute,B1
512,baggage,B1
3931,limp,B1
514,baker,B1
3575,interact,B1
3175,hearted,B1
3942,liquid,B1
3173,heart attack,B1
3171,hearing,B1
3576,interaction,B1
180,airline,B1
3951,literary,B1
3952,literature,B1
536,bank account,B1
3586,internal,B1
3164,healing,B1
3163,heal,B1
3585,intermission,B1
3584,intermediate,B1
3159,headline,B1
3153,hazard,B1
2,abandon,B1
547,bare,B1
3588,internationally,B1
3177,hearty,B1
3180,heater,B1
3197,helpless,B1
3569,intend,B1
515,bakery,B1
516,balance,B1
3597,interval,B1
3192,helmet,B1
520,bald,B1
3570,intense,B1
3571,intensive,B1
3594,interrupt,B1
189,alcoholic,B1
173,aim,B1
176,air conditioning,B1
3188,height,B1
3187,heel,B1
531,bandage,B1
177,air force,B1
3183,heavenly,B1
3573,intention,B1
532,bang,B1
188,alcohol,B1
